Time,variables1,variables2,variables3,variables4,variables5
17-01-18 03,0,-0.7753707,0.993827166459722,3.33814822744322,0
17-01-18 04,0,-0.88537073,0.987179499570192,3.37551871078827,0
17-01-18 05,0,-0.9553707,1.08828790215948,2.9564476284946,0
17-01-18 06,0,-1.1553707,1.06393044237408,2.36646745458755,0
17-01-18 07,0,-1.3753707,0.930674165194194,2.55162693429694,0
17-01-18 08,0,-0.28537077,10.5449908604151,2.96007791501345,33.4449261137414
17-01-18 09,0,-0.86537075,24.8940718356497,3.73340751451539,101.819123502615
17-01-18 10,38.072803,-0.23537076,74.982571938184,4.47134642838992,376.021992617498
17-01-18 11,102.90924,1.3046293,99.1220778829241,4.83766199290637,505.47839925152
17-01-18 12,148.59393,2.9446292,80.3028695743982,5.0116351186383,403.849877351324
17-01-18 13,8.929298,0.7746293,47.5638625119372,4.89686077048297,223.637855800947
17-01-18 14,164.84166,4.564629,18.5786373548848,4.14154930327352,70.4073782119244
17-01-18 15,120.74844,4.624629,12.5450523201589,3.11048524379861,41.6510096720338
17-01-18 16,66.49994,3.5046291,2.01168264897315,3.10605631327647,1.87731443111183
17-01-18 17,19.470057,1.8246293,1.04966138637808,2.99833265660102,0
17-01-18 18,0,1.8246293,1.19019861848031,2.67116870409634,0
17-01-18 19,0,1.6546292,1.04321000074137,2.73925630513597,0
17-01-18 20,0,1.4846293,0.906203498323659,2.72015742240899,0
17-01-18 21,0,0.8946293,0.962414438306221,2.40416368178737,0
17-01-18 22,0,0.45462924,0.951775792385702,2.68152147113588,0
17-01-18 23,0,-0.6053707,1.00604945129517,2.76304295505457,0
18-01-18 00,0,-1.2053708,0.993951548605534,2.52377468681813,0
18-01-18 01,0,-0.28537077,0.94289129002537,2.50472604884213,0
18-01-18 02,0,-0.29537076,0.961955980777518,2.6641275708375,0
18-01-18 03,0,-0.035370752,0.798604780544738,2.74192214300395,0
18-01-18 04,0,0.28462926,0.714228512312023,2.68945993141758,0
18-01-18 05,0,-0.06537075,0.872921950134693,2.54373836064918,0
18-01-18 06,0,0.15462925,0.77393023532151,2.75004467996937,0
18-01-18 07,0,-0.7853707,0.433774361247278,2.61242038014432,0.00841646474525556
18-01-18 08,0,0.5446293,21.48197678998,2.74068492393136,104.715818487975
18-01-18 09,0,0.49462923,86.6012282344553,3.72264972773261,480.520418995543
18-01-18 10,33.870216,0.81462926,278.247461807062,5.56180338461566,1592.71547775242
18-01-18 11,102.02426,1.5546293,133.966319749524,5.04572075965169,701.739652613969
18-01-18 12,145.23077,2.7246292,46.6712945706914,4.47326338969947,215.088546218407
18-01-18 13,145.14023,3.3646293,22.5349983961664,4.13305000584591,82.321631457428
18-01-18 14,43.718628,3.8846292,9.7647806678982,2.47450606199762,21.4668006397374
18-01-18 15,1.2796898,3.7446291,6.67628078996355,3.41945668145284,16.6004263724976
18-01-18 16,1.5890656,3.584629,0.938990969906225,4.49998212535916,0
18-01-18 17,21.245424,3.9646292,0.500418428140996,4.82410568827722,0
18-01-18 18,1.0451529,5.154629,0.938753623324821,5.9971042138119,0
18-01-18 19,0,5.704629,0.993579215291657,6.07892463735796,0
18-01-18 20,0,3.9646292,1.01181533528654,5.78555705859256,0
18-01-18 21,0,2.544629,0.918649420704936,5.78358083869499,0
18-01-18 22,0,1.9946293,0.858981956254628,5.13422896256473,0
18-01-18 23,0,1.5946293,0.433143167272528,4.59312794927886,0
19-01-18 00,0,1.2746292,0.495426037494355,4.18871722175041,0
19-01-18 01,0,0.99462926,0.578071645532589,4.42569845642956,0
19-01-18 02,0,1.0146292,0.711010848376251,4.24782745864187,0
19-01-18 03,0,0.6446293,0.949775389432458,4.05013333375331,0
19-01-18 04,0,0.6746293,0.987416833122331,3.87503139673917,0
19-01-18 05,0,0.62462926,0.99950345569421,3.45080753494153,0
19-01-18 06,0,0.6446293,0.968815126780532,3.50051351551347,0
19-01-18 07,0,0.56462926,0.987737538745212,3.50193833323441,0
19-01-18 08,0,0.5446293,8.79514397769338,3.65653542085003,29.1003148777704
19-01-18 09,0,0.55462927,16.5367372051055,3.95083271839534,57.4893644227885
19-01-18 10,29.189857,1.6246293,200.069828392338,5.68917980741195,1103.92449073387
19-01-18 11,94.785774,2.544629,386.45734221388,8.58546248719774,2114.65857331165
19-01-18 12,123.3135,2.7046292,418.177707843993,10.3147473135571,2272.55492597636
19-01-18 13,132.37521,3.284629,92.0916485529456,6.8574404111787,457.008626766989
19-01-18 14,98.03067,3.344629,40.2482332952271,5.18927602201795,184.26725769656
19-01-18 15,65.13757,3.6546292,14.7238245234044,4.23753527172208,48.6168231041474
19-01-18 16,42.460506,3.4546292,1.63400729504494,3.81404996207199,0.394299490389603
19-01-18 17,22.057516,3.324629,0.957646988265585,3.80931374282421,0
19-01-18 18,2.366427,2.9646292,0.975235342860202,3.38993003834362,0
19-01-18 19,0,1.8046293,1.02432329145767,2.82754608230918,0
19-01-18 20,0,0.6746293,1.02449043223693,3.02903707923533,0
19-01-18 21,0,-0.17537075,1.01218762310418,2.30468276342961,0
19-01-18 22,0,-0.6053707,1.01240927141541,1.96082068123658,0
19-01-18 23,0,-0.7653707,1.01222027287352,2.03880637383694,0
20-01-18 00,0,-0.63537073,0.98741683301497,2.61139037618722,0
20-01-18 01,0,-0.5853707,0.987654833225671,2.69389172758763,0
20-01-18 02,0,-0.6553707,0.597595091902277,2.91304703785779,0
20-01-18 03,0,-0.6053707,0.447166363202962,3.11080605711533,0
20-01-18 04,0,1.1846293,0.596399888453694,3.11707723905753,0
20-01-18 05,0,0.82462925,0.522169055982347,2.73809493818321,0
20-01-18 06,0,0.48462924,0.630616577092257,2.22893675464104,0
20-01-18 07,0,-0.34537077,0.911674051714902,1.87582940974102,0.00403194395770733
20-01-18 08,0,-0.9053707,17.8719170610491,1.51312292653573,82.2054753186177
20-01-18 09,0.25609493,-1.1053708,41.8837448976071,2.3900187936664,205.196444259362
20-01-18 10,42.878113,0.004629249,268.735901466127,5.0085776966892,1556.28056974398
20-01-18 11,96.82552,2.094629,199.006000492114,6.50006573515844,1093.04997616956
20-01-18 12,135.47308,2.9446292,86.5453850603428,5.85140252221768,423.848995786065
20-01-18 13,140.95685,3.054629,163.820894762572,6.37692532389464,940.388999180848
20-01-18 14,127.964294,4.204629,68.4486973412186,6.43244187910006,347.756318526222
20-01-18 15,118.2114,4.484629,20.8539873326856,5.45838046643585,168.984241356429
20-01-18 16,88.31779,4.2846293,5.1612202249487,4.36710444483776,45.2114784141943
20-01-18 17,39.285965,3.9346292,0.582648640150047,3.23515074805681,0
20-01-18 18,2.3017879,3.824629,0.976070891774915,2.13314193116529,0
20-01-18 19,0,1.8646293,1.02998360405306,1.47910680715859,0
20-01-18 20,0,0.45462924,1.0550012534088,1.27981449077878,0
20-01-18 21,0,-0.45537075,1.26276827231086,0.837153037907429,0
20-01-18 22,0,-0.5253707,0.976424826467198,1.00898030180695,0
20-01-18 23,0,-0.69537073,0.982009993339229,0.663605512922408,0
21-01-18 00,0,-0.93537074,1.05050318740598,-0.147258657522235,0
21-01-18 01,0,-1.1053708,1,-0.79188498553744,0
21-01-18 02,0,-1.3453708,0.968661862089546,-1.05021190572807,0
21-01-18 03,0,-1.8353708,1.06219362515774,-0.560314272582475,0
21-01-18 04,0,-2.0153708,1.01852811803742,-0.590144344987198,0
21-01-18 05,0,-1.8153707,1.00617333354015,-0.98376203561634,0
21-01-18 06,0,-1.5353707,1.04315099549385,-1.33505552971132,0
21-01-18 07,0,-1.5153707,0.981303136835167,-1.50626349356965,0
21-01-18 08,0,-1.4953707,5.58235716482713,-0.940269163765391,18.2179975004042
21-01-18 09,0.1782921,-1.7553707,35.6546614388875,0.0903995986512057,195.351853839434
21-01-18 10,28.299206,-1.5453707,86.1078373313554,1.23430908297698,463.863374759239
21-01-18 11,76.36722,-1.4653708,205.52748648825,2.7747673565633,1137.03692572147
21-01-18 12,137.6344,-0.15537076,196.250849950491,3.23413895196188,1098.87497502607
21-01-18 13,186.85025,1.3846292,57.9576669063038,1.89753998815912,276.332338140282
21-01-18 14,178.32863,3.334629,23.4513267380753,0.984360997047201,93.412876729555
21-01-18 15,155.05786,3.324629,8.75622721803348,0.631998407778068,23.6537097984985
21-01-18 16,110.54615,2.8946292,0.620793457032879,0.654474820740759,0
21-01-18 17,21.086056,2.314629,0.727034826591634,0.530859934257881,0
21-01-18 18,0.46565497,1.0746293,1.08052123879379,0.499805450893143,0
21-01-18 19,0,-0.17537075,0.927294421040672,0.249728914048448,0
21-01-18 20,0,-0.9553707,0.963284926112203,0.530431670320668,0
21-01-18 21,0,-1.3553708,1.00035179590649,0.778031263057217,0
21-01-18 22,0,-1.4353707,1.01218370435333,0.969834379986836,0
21-01-18 23,0,-1.8953707,0.999971059016862,0.984359393570234,0
22-01-18 00,0,-2.2453709,0.891972712901339,0.830415880434457,0
22-01-18 01,0,-2.3653708,0.967564959190142,0.715918298246532,0
22-01-18 02,0,-2.455371,0.699899543545596,0.775684745292329,0
22-01-18 03,0,-2.5153708,0.76873252586043,0.753750455971753,0
22-01-18 04,0,-2.5653708,0.798801463554146,0.660775431576253,0
22-01-18 05,0,-2.3353708,0.565254972180507,0.640414382112453,0
22-01-18 06,0,-2.205371,0.534631152182554,0.443372215631611,0
22-01-18 07,0,-1.6153708,1.04410838098068,0.54632323761351,0.0920392322977346
22-01-18 08,0,-1.6553707,40.8782322810827,0.216375791243893,266.295891856463
22-01-18 09,0.11409938,-1.9353707,89.2142354232703,0.296949989174621,533.640129343184
22-01-18 10,29.272348,-1.7353708,123.139113399133,0.603714014201254,659.908109878669
22-01-18 11,70.7392,-1.2253708,169.472289908115,1.44012377929258,921.237475456977
22-01-18 12,134.41339,-0.7053707,300.267322875304,2.83778130203671,1747.70491545467
22-01-18 13,136.81134,-0.29537076,322.938009636626,3.07683520809442,1987.87927127306
22-01-18 14,193.85558,1.2046293,115.308344798894,2.11160082012244,642.250103727299
22-01-18 15,167.86166,1.3546293,37.1198099664718,1.39960790747896,179.947979495918
22-01-18 16,121.026474,1.2046293,3.60164468659535,1.04364797991604,8.78353244388912
22-01-18 17,56.48186,0.5346293,0.724508280361079,0.925246227566266,0
22-01-18 18,3.2271113,-0.14537075,0.971297172885023,0.9231097410148,0
22-01-18 19,0,-0.37537077,1.01190500039446,0.823593809474993,0
22-01-18 20,0,-0.46537074,1.01815180010701,0.588296774498312,0
22-01-18 21,0,-0.6053707,1.09846507170213,0.380361015779904,0
22-01-18 22,0,-0.7053707,1.10602582694978,0.223484670403523,0
22-01-18 23,0,-0.7853707,1.09732183204092,0.116693991794863,0
23-01-18 00,0,-0.8553707,0.993465212224459,0.0655333352868979,0
23-01-18 01,0,-0.7953707,0.969260120382956,0.00405875052907547,0
23-01-18 02,0,-0.5853707,1,-0.389079309232709,0
23-01-18 03,0,-0.5453707,0.912566300785416,-0.437995529112036,0
23-01-18 04,0,-0.48537076,0.912705252514387,-0.278429417640816,0
23-01-18 05,0,-0.5453707,0.936863463694483,0.0724686139344412,0
23-01-18 06,0,-0.45537075,0.886738851126629,0.151853988337213,0
23-01-18 07,0,-0.50537074,0.7912975518354,0.398009843593387,0
23-01-18 08,0,-0.39537075,2.36005309509362,0.543302834856161,0.0120662274851656
23-01-18 09,0.96631885,-0.63537073,12.7321661925222,0.723327263156483,23.703989481289
23-01-18 10,44.898445,0.45462924,24.1378040567262,1.03477166207192,70.0283994308445
23-01-18 11,109.89144,1.9146292,28.205310223776,1.27087461439831,100.89790803608
23-01-18 12,159.09155,2.6446292,52.7520815723231,1.80412787992998,246.047305496677
23-01-18 13,186.27483,3.1346292,45.5924066844667,2.56337044739493,208.167716117369
23-01-18 14,155.2775,4.564629,31.3844751576125,2.8839184252265,130.913166396367
