0
9.832884
9.813284
9.806243
30.350386
310.8739
708.0186
1789.663
2212.5461
2057.7212
1494.9778
1561.623
1932.7021
2478.013
2725.6782
2007.9905
815.1248
1471.4535
343.20352
635.31274
85.47194
4.381158
9.806243
9.806243
